stop_id,stop_name,city,route_type,routes_serviced,flood_risk_category,access_to_hospital_category,job_access_category,worker_vulnerability_category,latitude,longitude
403547,W 23 ST/10 AV,nyc,Bus,['M23+'],2,0,2,0,40.747919,-74.004511
402157,W 23 ST/11 AV,nyc,Bus,['M23+'],2,0,2,0,40.748876,-74.006785
404926,W 24 St/11 AV,nyc,Bus,"['M23+', 'M12']",2,0,2,0,40.749997,-74.007489
404085,12 AV/W 23 ST,nyc,Bus,['M23+'],2,0,2,0,40.748873,-74.008035
903232,10 AV/W15 (does not stop),nyc,Bus,['M14D+'],2,1,2,0,40.743029,-74.008083
405157,11 AV/W 15 ST,nyc,Bus,"['M14D+', 'M12']",2,1,2,0,40.743388,-74.0084
903237,11 AV / W 17 ST,nyc,Bus,['M14D+'],2,1,2,0,40.744417,-74.00815
405531,11 AV/ W 18 ST,nyc,Bus,['M12'],2,1,2,0,40.745731,-74.007993
405451,11 AV/W 23 ST,nyc,Bus,['M12'],2,0,2,0,40.748324,-74.007569
405455,12 AV/ W 27 ST,nyc,Bus,['M12'],1,0,2,0,40.752215,-74.007578
405564,11 AV/W 29 ST,nyc,Bus,['M12'],1,0,2,1,40.752582,-74.004396
405450,11 AV/W 26 ST,nyc,Bus,['M12'],1,0,2,0,40.750895,-74.005642
401848,W 34 ST/8 AV,nyc,Bus,['M34+'],1,0,2,1,40.752301,-73.993588
403528,W 34 ST/9 AV,nyc,Bus,"['M34+', 'SIM24', 'SIM23']",1,0,2,1,40.753361,-73.996044
403519,W 34 ST/DYER AV,nyc,Bus,['M34+'],1,0,2,1,40.75408,-73.997736
401500,9 AV/W 35 ST,nyc,Bus,['M11'],1,0,2,0,40.754199,-73.995867
903267,10 AV/W 34 ST,nyc,Bus,['M11'],1,0,2,1,40.75468,-73.999023
404279,10 AV/W 37 ST,nyc,Bus,['M11'],1,0,2,0,40.756715,-73.997444
402124,W 23 ST/10 AV,nyc,Bus,['M23+'],2,1,2,0,40.747425,-74.003764
402125,W 23 ST/9 AV,nyc,Bus,['M23+'],2,1,2,0,40.746244,-74.000956
402154,W 23 ST/8 AV,nyc,Bus,['M23+'],2,1,2,0,40.745547,-73.998888
402155,W 23 ST/9 AV,nyc,Bus,['M23+'],2,1,2,0,40.746716,-74.001653
405316,9 AV/W 25 ST,nyc,Bus,['M11'],2,1,2,0,40.747568,-74.000712
404881,9 AV/W 23 ST,nyc,Bus,['M11'],2,1,2,0,40.746264,-74.001642
403802,10 AV/W 23 ST,nyc,Bus,['M11'],2,0,2,0,40.747927,-74.003847
401400,10 AV/W 25 ST,nyc,Bus,['M11'],2,0,2,0,40.749222,-74.002905
402126,W 23 ST/8 AV,nyc,Bus,['M23+'],0,1,2,0,40.745059,-73.998141
402127,W 23 ST/7 AV,nyc,Bus,['M23+'],0,1,2,0,40.743952,-73.995493
402152,W 23 ST/AV OF THE AMERICAS,nyc,Bus,['M23+'],0,2,2,0,40.743101,-73.993064
402153,W 23 ST/7 AV,nyc,Bus,['M23+'],0,1,2,0,40.744403,-73.996167
401364,7 AV/W 25 ST,nyc,Bus,"['M20', 'M7']",0,1,2,0,40.745177,-73.994994
404244,7 AV/W 23 ST,nyc,Bus,"['M20', 'M7']",0,1,2,0,40.743812,-73.995983
401226,8 AV/W 23 ST,nyc,Bus,['M20'],0,1,2,0,40.745586,-73.998123
401227,8 AV/W 25 ST,nyc,Bus,['M20'],0,1,2,0,40.746845,-73.997203
400929,AV OF THE AMERICAS/W 23 ST,nyc,Bus,"['M55', 'M7', 'SIM1C', 'SIM10', 'SIM3C', 'SIM3']",0,2,2,0,40.743027,-73.992644
400731,AV OF THE AMERICAS/W 27 ST,nyc,Bus,"['M55', 'M7']",0,1,2,0,40.745283,-73.990927
400327,5 AV/W 26 ST,nyc,Bus,"['M55', 'M2', 'M1', 'M3', 'X68', 'X64', 'X63']",0,1,2,0,40.743132,-73.988487
400329,5 AV/W 23 ST,nyc,Bus,"['M55', 'M2', 'M1', 'M3']",0,2,2,1,40.74124,-73.990062
405231,E 23 ST/BROADWAY,nyc,Bus,['M23+'],0,2,2,0,40.741351,-73.989013
403316,E 25 ST/PARK AV S,nyc,Bus,"['M2', 'M1', 'M3']",0,1,2,0,40.741564,-73.985493
803177,AV D/LOOP,nyc,Bus,['M8'],2,1,1,1,40.724689,-73.974548
401294,W 14 ST/7 AV,nyc,Bus,"['M14D+', 'M14A+', 'M7']",2,2,2,0,40.738287,-73.999271
401533,W 10 ST/WAVERLY PL,nyc,Bus,['M8'],2,2,2,0,40.734489,-74.001021
401535,GREENWICH AV/CHRISTOPHER ST,nyc,Bus,['M8'],2,2,2,0,40.734143,-73.999729
401564,CHRISTOPHER ST/GREENWICH AV,nyc,Bus,['M8'],2,2,2,0,40.734113,-73.999946
403380,DELANCEY ST/COLUMBIA ST,nyc,Bus,"['M14D+', 'M21']",2,2,2,2,40.716444,-73.980503
401624,COLUMBIA ST/RIVINGTON ST,nyc,Bus,"['M14D+', 'M21']",2,2,2,2,40.71778,-73.979762
403808,E HOUSTON ST/COLUMBIA ST,nyc,Bus,"['M14D+', 'M21']",2,2,2,2,40.719626,-73.978387
401599,E HOUSTON ST/MANGIN ST,nyc,Bus,"['M14D+', 'M21']",2,2,1,2,40.718835,-73.975614
401600,F. D. R. DRIVE/555 FDR DR,nyc,Bus,"['M14D+', 'M21']",2,1,1,2,40.71675,-73.975842
403557,DELANCEY ST/FDR DR,nyc,Bus,['M14D+'],2,1,1,2,40.715368,-73.976655
903088,DELANCY ST/COLUMBIA ST,nyc,Bus,['M14D+'],2,2,2,2,40.716404,-73.980285
405350,COLUMBIA ST/HOUSTON ST,nyc,Bus,['M21'],2,2,2,2,40.719624,-73.978732
401598,E HOUSTON ST/BARUCH DR,nyc,Bus,['M21'],2,2,1,2,40.719096,-73.976883
450222,W 18 ST / 10 AV,nyc,Bus,"['M14D+', 'M12']",0,1,2,0,40.744323,-74.005938
401507,9 AV/W 18 ST,nyc,Bus,"['M14D+', 'M11', 'M12']",0,1,2,0,40.7432,-74.003816
403897,W 14 ST/8 AV,nyc,Bus,"['M14D+', 'M14A+', 'M12']",0,2,2,0,40.740027,-74.002966
405265,W 14 ST/9 AV,nyc,Bus,"['M14D+', 'M11', 'M12']",0,2,2,0,40.741148,-74.005521
405152, W 14 St/10 AV,nyc,Bus,"['M14D+', 'M11', 'M12']",0,1,2,0,40.742056,-74.007914
405151,10 AV/WEST 16 ST,nyc,Bus,['M11'],0,1,2,0,40.743645,-74.007041
404286,W 14 ST/HUDSON ST,nyc,Bus,['M14D+'],0,2,2,0,40.74062,-74.004803
401575,W 14 ST/8 AV,nyc,Bus,"['M14D+', 'M14A+']",0,2,2,0,40.739621,-74.002394
401608,8 AV/BLEECKER ST,nyc,Bus,"['M14A+', 'M20']",0,2,2,0,40.737379,-74.004929
401609,8 AV/W 4 ST,nyc,Bus,['M20'],0,2,2,0,40.738597,-74.003533
405452,8 Av/W 12 ST,nyc,Bus,['M12'],0,2,2,0,40.737903,-74.004356
903063,8 AV/12 ST,nyc,Bus,['M12'],0,2,2,0,40.737765,-74.004512
401577,W 14 ST/6 AV,nyc,Bus,"['M14D+', 'M14A+']",1,2,2,0,40.737093,-73.996431
401536,W 8 ST/AV OF THE AMERICAS,nyc,Bus,['M8'],1,2,2,0,40.733369,-73.999159
401538,W 8 ST/5 AV,nyc,Bus,['M8'],1,2,2,0,40.732336,-73.996709
401562,W 9 ST/5 AV,nyc,Bus,['M8'],1,2,2,0,40.733089,-73.996367
401563,W 9 ST/AV OF THE AMERICAS,nyc,Bus,['M8'],1,2,2,0,40.734156,-73.99891
402857,5 AV/W 13 ST,nyc,Bus,"['M55', 'M2', 'M1', 'M3']",1,2,2,0,40.735713,-73.993952
400333,5 AV/W 12 ST,nyc,Bus,"['M55', 'M2', 'M1', 'M3']",1,2,2,0,40.734469,-73.994847
400334,5 AV/W 10 ST,nyc,Bus,"['M55', 'M2', 'M1', 'M3']",1,2,2,0,40.733223,-73.995749
400723,AV OF THE AMERICAS/WAVERLY PL,nyc,Bus,"['M55', 'SIM9', 'SIM7', 'SIM1C', 'SIM4C', 'SIM33C', 'SIM33', 'SIM3C']",1,2,2,0,40.733006,-73.999838
400724,AV OF THE AMERICAS/W 10 ST,nyc,Bus,['M55'],1,2,2,0,40.734865,-73.998466
400725,AV OF THE AMERICAS/W 12 ST,nyc,Bus,['M55'],1,2,2,0,40.736155,-73.997539
401579,E 14 ST/UNIVERSITY PL,nyc,Bus,"['M14D+', 'M14A+']",0,2,2,0,40.735221,-73.991933
401625,AV D/E HOUSTON ST,nyc,Bus,['M14D+'],2,2,2,2,40.72009,-73.97855
401626,AV D/E 5 ST,nyc,Bus,['M14D+'],2,2,1,2,40.722118,-73.977073
403893,E 14 ST/UNION SQ W,nyc,Bus,"['M14D+', 'M14A+']",0,2,2,0,40.735465,-73.992137
403894,W 14 ST/5 AV,nyc,Bus,"['M14D+', 'M14A+']",0,2,2,0,40.736229,-73.993956
400726,AV OF THE AMERICAS/W 15 ST,nyc,Bus,"['M55', 'M7', 'SIM1C', 'SIM4C', 'SIM33C', 'SIM3C']",0,2,2,0,40.738103,-73.99621
404991,AV OF THE AMERICAS/W 18 ST,nyc,Bus,"['M55', 'M7']",0,2,2,0,40.739588,-73.995074
403914,AV OF THE AMERICAS/W 20 ST,nyc,Bus,"['M55', 'M7']",0,2,2,0,40.741155,-73.993876
400330,5 AV/W 20 ST,nyc,Bus,"['M55', 'M2', 'M1', 'M3']",0,2,2,0,40.739407,-73.99126
400331,5 AV/W 17 ST,nyc,Bus,"['M55', 'M2', 'M1', 'M3']",0,2,2,0,40.73767,-73.992523
903176,AV OF THE AMERICAS/W 14 ST,nyc,Bus,['M7'],0,2,2,0,40.737404,-73.996752
403895,W 14 ST/6 AV,nyc,Bus,"['M14D+', 'M14A+']",1,2,2,0,40.737664,-73.997362
403896,W 14 ST/7 AV,nyc,Bus,"['M14D+', 'M14A+']",1,2,2,0,40.738798,-74.000047
405298,7 AV/W 17 ST,nyc,Bus,"['M20', 'M7']",1,2,2,0,40.740352,-73.998492
903285,7 AV/W 15 ST,nyc,Bus,['M20'],1,2,2,0,40.739342,-73.999152
401223,8 AV/W 14 ST,nyc,Bus,['M20'],1,2,2,0,40.739885,-74.002263
401224,8 AV/W 17 ST,nyc,Bus,['M20'],1,2,2,0,40.741899,-74.000808
404132,AV OF THE AMERICAS/PRINCE ST,nyc,Bus,"['M21', 'M55', 'SIM9', 'SIM7', 'SIM1C', 'SIM4C', 'SIM33C', 'SIM33', 'SIM3C']",2,1,2,0,40.727023,-74.003348
403854,WASHINGTON ST/W HOUSTON ST,nyc,Bus,['M21'],2,0,2,0,40.72725,-74.009716
404990,SPRING ST/GREENWICH ST,nyc,Bus,"['M21', 'SIM9', 'SIM7']",2,0,2,0,40.725908,-74.00874
403851,SPRING ST/HUDSON ST,nyc,Bus,['M21'],2,1,2,0,40.725735,-74.007198
402022,W HOUSTON ST/AV OF THE AMERICAS,nyc,Bus,['M21'],2,1,2,0,40.728226,-74.002663
401377,VARICK ST/CHARLTON ST,nyc,Bus,['M20'],2,1,2,0,40.726861,-74.005711
401379,VARICK ST/WATTS ST,nyc,Bus,['M20'],2,0,2,0,40.723663,-74.006267
404832,HUDSON ST/SPRING ST,nyc,Bus,['M20'],2,1,2,0,40.726026,-74.007396
401301,HUDSON ST/CHARLTON ST,nyc,Bus,['M20'],2,1,2,0,40.727185,-74.007248
400915,6 AV/THOMPSON ST,nyc,Bus,['M55'],2,0,2,0,40.722291,-74.005193
405372,GRAND ST/FDR DRIVE,nyc,Bus,['M21'],2,1,1,2,40.713361,-73.977793
405352,LEWIS ST/GRAND ST,nyc,Bus,['M21'],2,2,2,2,40.714038,-73.979844
823252,LEWIS ST/Delancy (not used),nyc,Bus,['M21'],2,1,2,2,40.715465,-73.97912
803115,GRAND ST/FDR DR,nyc,Bus,['M21'],2,1,1,2,40.71335,-73.977745
400890,W HOUSTON ST/GREENE ST,nyc,Bus,['M21'],0,1,2,0,40.72623,-73.998164
403323,W HOUSTON ST/LA GUARDIA PL,nyc,Bus,['M21'],0,1,2,0,40.726916,-73.999765
400154,BROADWAY/W 3 ST,nyc,Bus,"['M55', 'M1']",0,1,2,0,40.727539,-73.9951
400155,BROADWAY/BLEECKER ST,nyc,Bus,"['M55', 'M1']",0,1,2,1,40.726263,-73.996172
400719,W HOUSTON ST/SULLIVAN ST,nyc,Bus,['M21'],2,1,2,0,40.727752,-74.001516
400919,6 AV/W HOUSTON ST,nyc,Bus,"['M55', 'SIM1', 'SIM34']",2,1,2,0,40.7287,-74.00254
400722,AV OF THE AMERICAS/W 3 ST,nyc,Bus,['M55'],2,2,2,0,40.730879,-74.001389
404940,W HOUSTON ST/VARICK ST,nyc,Bus,"['M21', 'SIM9', 'SIM7', 'SIM33']",2,1,2,0,40.728569,-74.004612
401374,7 AV S/BEDFORD ST,nyc,Bus,['M20'],2,1,2,0,40.730467,-74.00473
401375,7 AV S/CLARKSON ST,nyc,Bus,['M20'],2,1,2,0,40.729333,-74.005257
401302,HUDSON ST/W HOUSTON ST,nyc,Bus,['M20'],2,1,2,0,40.728924,-74.00704
404133,HUDSON ST/BARROW ST,nyc,Bus,"['M20', 'M11']",2,1,2,0,40.731571,-74.006534
403853,W HOUSTON ST/HUDSON ST,nyc,Bus,['M21'],1,1,2,0,40.728889,-74.007303
402023,W HOUSTON ST/SULLIVAN ST,nyc,Bus,['M21'],0,1,2,0,40.727478,-74.001098
402024,W HOUSTON ST/W BROADWAY,nyc,Bus,['M21'],0,1,2,0,40.726524,-73.999412
405172,W HOUSTON ST/GREENE ST,nyc,Bus,['M21'],0,1,2,0,40.725949,-73.998326
404895,6 AV/SPRING ST,nyc,Bus,['M21'],0,1,2,0,40.725672,-74.003915
403311,BROADWAY/W HOUSTON ST,nyc,Bus,"['M55', 'M1', 'SIM1C', 'SIM1', 'SIM4C', 'SIM34', 'SIM33C', 'SIM3C']",0,1,2,1,40.725107,-73.997106
404916,BROADWAY/PRINCE ST,nyc,Bus,"['M55', 'M1']",0,1,2,1,40.724012,-73.998084
400157,BROADWAY/SPRING ST,nyc,Bus,"['M55', 'M1']",0,1,2,1,40.722843,-73.999066
402100,GRAND ST/FDR DR,nyc,Bus,"['M14A+', 'M22']",2,1,1,2,40.713264,-73.977982
402103,JACKSON ST/MADISON ST,nyc,Bus,"['M14A+', 'M22']",2,2,2,2,40.713361,-73.980705
903025,GRAND ST/FDR DR,nyc,Bus,"['M14A+', 'M22']",2,1,1,2,40.713355,-73.978278
401141,GRAND ST/EAST BROADWAY,nyc,Bus,['M14A+'],2,2,2,2,40.714594,-73.982301
401142,GRAND ST/JACKSON ST,nyc,Bus,['M14A+'],2,2,2,2,40.71408,-73.980611
402102,CHERRY ST/JACKSON ST,nyc,Bus,['M22'],2,2,1,2,40.712296,-73.980525
402104,MADISON ST/JACKSON ST,nyc,Bus,['M22'],2,2,2,2,40.713586,-73.981358
402105,MADISON ST/GOUVERNEUR ST,nyc,Bus,['M22'],2,2,2,2,40.713218,-73.984341
402095,MADISON ST/MONTGOMERY ST,nyc,Bus,['M22'],2,2,2,2,40.713043,-73.984583
402096,MADISON ST/GOUVERNEUR ST,nyc,Bus,['M22'],2,2,2,2,40.713152,-73.983555
402097,MADISON ST/GOUVERNEUR ST,nyc,Bus,['M22'],2,2,2,2,40.713331,-73.981762
404922,MADISON ST/GRAND ST,nyc,Bus,['M22'],2,2,2,2,40.713503,-73.980417
401147,GRAND ST/COLUMBIA ST,nyc,Bus,['M14A+'],0,2,2,2,40.714486,-73.981455
401149,GRAND ST/PITT ST,nyc,Bus,['M14A+'],0,2,2,2,40.715328,-73.984449
401150,GRAND ST/CLINTON ST,nyc,Bus,['M14A+'],0,2,2,2,40.716095,-73.986873
405133,HUDSON ST/W 13 ST,nyc,Bus,['M14A+'],1,2,2,0,40.740728,-74.005262
401388,HUDSON ST/W 12 ST,nyc,Bus,['M14A+'],1,2,2,0,40.73767,-74.005766
401386,HUDSON ST/W 13 ST,nyc,Bus,"['M11', 'M12']",1,2,2,0,40.740187,-74.005344
401387,HUDSON ST/HORATIO ST,nyc,Bus,"['M11', 'M12']",1,2,2,0,40.738853,-74.00559
403876,HUDSON ST/BETHUNE ST,nyc,Bus,['M11'],1,2,2,0,40.737071,-74.005867
401393,BETHUNE ST/GREENWICH ST,nyc,Bus,['M11'],1,2,2,0,40.736989,-74.006358
405120,GREENWICH ST/HORATIO ST,nyc,Bus,['M11'],1,2,2,0,40.738674,-74.006416
402106,MADISON ST/MONTGOMERY ST,nyc,Bus,['M22'],1,2,2,2,40.713092,-73.985553
402094,MADISON ST/CLINTON ST,nyc,Bus,['M22'],1,2,2,2,40.712865,-73.986455
402080,CHAMBERS ST/WEST ST,nyc,Bus,"['M22', 'M20']",2,1,2,0,40.717131,-74.012599
404973,CHAMBERS ST/GREENWICH ST,nyc,Bus,['M20'],2,1,2,0,40.716554,-74.011352
405065,WEST ST/CHAMBERS ST,nyc,Bus,['M20'],2,1,2,0,40.717479,-74.01255
404864,HARRISON ST/WEST ST,nyc,Bus,['M20'],2,1,2,0,40.718895,-74.012053
404863,HARRISON ST/HUDSON ST,nyc,Bus,['M20'],2,1,2,0,40.718596,-74.009167
405062,NORTH END AV/WARREN ST,nyc,Bus,"['M22', 'M20']",1,1,2,0,40.717251,-74.014498
405053,MURRAY ST/NORTH END AV,nyc,Bus,['M22'],1,1,2,0,40.715482,-74.015376
803094,VESEY ST/NORTH END AV,nyc,Bus,['M22'],1,1,2,0,40.71453,-74.015356
405054,VESEY ST/NORTH END AV,nyc,Bus,['M22'],1,1,2,0,40.714631,-74.015692
405056,NORTH END AV/WARREN ST,nyc,Bus,"['M22', 'M20']",1,1,2,0,40.717072,-74.014087
403878,VESEY ST/NORTH END AV,nyc,Bus,['M20'],1,1,2,0,40.714555,-74.015847
405063,MURRAY ST/NORTH END AV,nyc,Bus,['M20'],1,1,2,0,40.715733,-74.015035
400951,7 AV/W 53 ST,nyc,Bus,"['M20', 'M7', 'M104']",0,1,2,0,40.762793,-73.982131
401239,8 AV/W 52 ST,nyc,Bus,"['M20', 'M104']",0,1,2,0,40.763788,-73.984867
404872,8 AV/W 46 ST,nyc,Bus,"['M20', 'M104']",0,1,2,0,40.759796,-73.987859
404846,8 AV/W 49 ST,nyc,Bus,"['M20', 'M104']",0,1,2,0,40.761902,-73.986239
402167,W 50 ST/8 AV,nyc,Bus,['M50'],0,1,2,0,40.762023,-73.985792
403760,W 50 ST/7 AV,nyc,Bus,['M50'],0,1,2,0,40.761062,-73.983503
402191,W 49 ST/AV OF THE AMERICAS,nyc,Bus,['M50'],0,0,2,0,40.759503,-73.981121
404035,W 49 ST/7 AV,nyc,Bus,['M50'],0,1,2,0,40.760705,-73.98407
401363,7 AV/W 28 ST,nyc,Bus,"['M20', 'M7']",0,1,2,0,40.747035,-73.993637
401229,8 AV/W 28 ST,nyc,Bus,['M20'],0,1,2,1,40.748684,-73.995864
401366,7 AV/W 20 ST,nyc,Bus,"['M20', 'M7']",1,2,2,0,40.742028,-73.997286
401225,8 AV/W 20 ST,nyc,Bus,['M20'],1,1,2,0,40.743642,-73.999538
403953,STATE ST/BRIDGE ST,nyc,Bus,"['M20', 'M55']",2,1,2,0,40.70335,-74.014524
401371,7 AV S/WAVERLY PL,nyc,Bus,['M20'],0,2,2,0,40.735235,-74.001999
401372,7 AV S/W 10 ST,nyc,Bus,['M20'],0,2,2,0,40.73411,-74.002648
401373,7 AV S/BARROW ST,nyc,Bus,['M20'],0,2,2,0,40.732573,-74.003525
401453,HUDSON ST/CHRISTOPHER ST,nyc,Bus,['M20'],0,2,2,0,40.733347,-74.00626
401220,HUDSON ST/PERRY ST,nyc,Bus,['M20'],0,2,2,0,40.735435,-74.005921
403312,W 10 ST/HUDSON ST,nyc,Bus,['M8'],0,2,2,0,40.733775,-74.005849
401531,W 10 ST/BLEECKER ST,nyc,Bus,['M8'],0,2,2,0,40.734005,-74.004254
401532,W 10 ST/7 AV S,nyc,Bus,['M8'],0,2,2,0,40.734228,-74.002587
401565,CHRISTOPHER ST/WAVERLY PL,nyc,Bus,['M8'],0,2,2,0,40.733747,-74.002197
401566,CHRISTOPHER ST/7 AV S,nyc,Bus,['M8'],0,2,2,0,40.733577,-74.003341
401567,CHRISTOPHER ST/BLEECKER ST,nyc,Bus,['M8'],0,2,2,0,40.733369,-74.004694
401568,CHRISTOPHER ST/HUDSON ST,nyc,Bus,['M8'],0,2,2,0,40.733141,-74.006159
401380,VARICK ST/NORTH MOORE ST,nyc,Bus,['M20'],2,1,2,0,40.719658,-74.006955
401381,W BROADWAY/DUANE ST,nyc,Bus,['M20'],2,1,2,0,40.716367,-74.008661
403444,HUDSON ST/NORTH MOORE ST,nyc,Bus,['M20'],2,1,2,0,40.719859,-74.008499
405266,BROADWAY/WALKER ST,nyc,Bus,['M55'],2,1,2,1,40.718758,-74.002543
405377,BROADWAY/FRANKLIN ST,nyc,Bus,['M55'],2,1,2,1,40.71755,-74.003528
405230,BROADWAY/DUANE ST,nyc,Bus,"['M55', 'SIM4C']",2,1,2,1,40.715143,-74.005594
400913,AV OF THE AMERICAS/WHITE ST,nyc,Bus,['M55'],2,1,2,1,40.719318,-74.005054
803164,BATTERY PL/WASHINGTON ST,nyc,Bus,['M20'],2,1,2,0,40.704761,-74.015579
400168,BROADWAY/CORTLANDT ST,nyc,Bus,['M55'],2,2,2,0,40.709969,-74.009942
400988,BROADWAY/THAMES ST,nyc,Bus,['M55'],2,2,2,0,40.708643,-74.011062
400170,BROADWAY/RECTOR ST,nyc,Bus,['M55'],2,1,2,0,40.707554,-74.01196
404190,BROADWAY/MORRIS ST,nyc,Bus,"['M55', 'SIM1C', 'SIM1', 'SIM4X', 'SIM4C', 'SIM4']",2,1,2,0,40.705215,-74.01385
404919,8 AV/W 43 ST,nyc,Bus,"['M20', 'M104']",0,0,2,0,40.758004,-73.989093
405297,7 AV/W 44 ST,nyc,Bus,"['M7', 'M104']",0,0,2,0,40.757255,-73.986211
403830,W 42 ST/AV OF THE AMERICAS,nyc,Bus,"['M42', 'SIM22', 'SIM8X', 'SIM8', 'SIM26', 'SIM25', 'SIM30']",0,0,2,0,40.754994,-73.984277
403354,W 42 ST/BROADWAY,nyc,Bus,['M42'],0,0,2,0,40.755754,-73.986046
403259,W 42 ST/7 AV,nyc,Bus,"['M42', 'SIM22', 'SIM8X', 'SIM8', 'SIM26', 'SIM25', 'SIM30']",0,0,2,0,40.756311,-73.987399
403560,W 86 ST/WEST END AV,nyc,Bus,['M86+'],0,2,2,2,40.788815,-73.977726
401930,W 86 ST/BROADWAY,nyc,Bus,['M86+'],0,2,2,2,40.788358,-73.97679
401897,W 86 ST/AMSTERDAM AV,nyc,Bus,['M86+'],0,2,2,2,40.78775,-73.975401
400846,RIVERSIDE DR/W 86 ST,nyc,Bus,['M5'],0,2,2,2,40.789741,-73.9806
400847,RIVERSIDE DR/W 84 ST,nyc,Bus,['M5'],0,2,2,2,40.788278,-73.981178
404290,RIVERSIDE DR/W 82 ST,nyc,Bus,['M5'],0,2,2,2,40.787205,-73.98111
400759,RIVERSIDE DR/W 85 ST,nyc,Bus,['M5'],0,2,2,2,40.789293,-73.98076
403162,BROADWAY/W 86 ST,nyc,Bus,['M104'],0,2,2,2,40.788066,-73.976942
403163,BROADWAY/W 84 ST,nyc,Bus,['M104'],0,2,2,2,40.78682,-73.977979
403107,BROADWAY/W 82 ST,nyc,Bus,['M104'],0,2,2,1,40.785994,-73.978167
403108,BROADWAY/W 84 ST,nyc,Bus,['M104'],0,2,2,2,40.787215,-73.977214
401903,E 86 ST/MADISON AV,nyc,Bus,['M86+'],0,1,2,1,40.780626,-73.958485
401908,E 86 ST/1 AV,nyc,Bus,['M86+'],0,2,2,1,40.776744,-73.949236
402345,YORK AV/E 86 ST,nyc,Bus,['M31'],0,2,2,2,40.775777,-73.947318
402339,YORK AV/E 84 ST,nyc,Bus,['M31'],0,2,2,1,40.774863,-73.947842
803166,W 86 ST/BROADWAY,nyc,Bus,['M86+'],0,2,2,2,40.788263,-73.976297
403518,W 87 ST/WEST END AV,nyc,Bus,['M86+'],0,2,2,2,40.789549,-73.977198
404855,RIVERSIDE DR/W 89 ST,nyc,Bus,['M5'],0,1,2,2,40.791724,-73.978862
400760,RIVERSIDE DR/W 87 ST,nyc,Bus,['M5'],0,1,2,2,40.790737,-73.979671
400761,RIVERSIDE DR/W 89 ST,nyc,Bus,['M5'],0,1,2,2,40.791852,-73.978234
405541,BROADWAY/W 89 ST,nyc,Bus,['M104'],0,2,2,2,40.790087,-73.975267
403109,BROADWAY/W 86 ST,nyc,Bus,['M104'],0,2,2,2,40.788533,-73.976086
403110,BROADWAY/W 88 ST,nyc,Bus,['M104'],0,2,2,2,40.789801,-73.975114
402233,W 57 ST/9 AV,nyc,Bus,"['M31', 'M57', 'M12']",0,2,2,0,40.768068,-73.985902
403992,W 57 ST/10 AV,nyc,Bus,"['M31', 'M57', 'M12']",0,2,2,0,40.768866,-73.988149
403984,W 57 ST/9 AV,nyc,Bus,"['M31', 'M57', 'M12']",0,2,2,0,40.767697,-73.98534
401412,10 AV/W 55 ST,nyc,Bus,"['M31', 'M11']",0,2,2,0,40.768029,-73.989275
401490,9 AV/W 57 ST,nyc,Bus,['M11'],0,2,2,0,40.767674,-73.986043
401491,9 AV/W 55 ST,nyc,Bus,['M11'],0,2,2,0,40.766555,-73.986769
401413,10 AV/W 57 ST,nyc,Bus,['M11'],0,2,2,0,40.768926,-73.988563
403986,W 57 ST/10 AV,nyc,Bus,"['M31', 'M57', 'M12']",2,2,2,0,40.769323,-73.988953
402205,W 57 ST/11 AV,nyc,Bus,"['M57', 'M12']",2,2,2,1,40.77023,-73.991334
405460,12 AV/W 55 ST,nyc,Bus,['M12'],2,1,2,1,40.769942,-73.994246
403987,11 AV/W 57 ST,nyc,Bus,['M12'],2,2,2,1,40.770024,-73.991693
903074,W 54 ST/11 AV,nyc,Bus,['M31'],2,2,2,0,40.768191,-73.992545
404058,W 54 ST/11 AV,nyc,Bus,['M31'],2,2,2,0,40.767925,-73.991859
405459,12 AV/W 52 ST,nyc,Bus,['M12'],2,1,2,1,40.768082,-73.995597
405443,11 AV/W 54 ST,nyc,Bus,['M12'],2,2,2,0,40.76823,-73.99301
405444,11 AV/W 50 ST,nyc,Bus,['M12'],2,1,2,0,40.765989,-73.994643
403621,W 57 ST/AV OF THE AMERICAS,nyc,Bus,"['M31', 'M57', 'SIM1C', 'SIM4C', 'SIM33C', 'SIM3C', 'SIM3']",0,1,2,0,40.764061,-73.976728
803095,W 57 ST/5 AV,nyc,Bus,"['M31', 'M57']",0,1,2,0,40.763031,-73.974302
402228,W 57 ST/5 AV,nyc,Bus,"['M31', 'M57']",0,1,2,0,40.763167,-73.974327
404992,AV OF THE AMERICAS/W 57 ST,nyc,Bus,"['M7', 'M5', 'SIM1C', 'SIM10', 'SIM3C', 'SIM3']",0,1,2,0,40.764401,-73.977001
402446,5 AV/W 58 ST,nyc,Bus,"['M5', 'Q32']",0,1,2,0,40.763251,-73.973803
401528,WEST ST/CHRISTOPHER ST,nyc,Bus,['M8'],2,1,2,0,40.732847,-74.010081
401529,W 10 ST/WASHINGTON ST,nyc,Bus,['M8'],2,1,2,0,40.73331,-74.008708
403313,W 10 ST/GREENWICH ST,nyc,Bus,['M8'],2,2,2,0,40.733501,-74.007459
401569,CHRISTOPHER ST/GREENWICH ST,nyc,Bus,['M8'],2,1,2,0,40.732852,-74.007927
401570,CHRISTOPHER ST/WASHINGTON ST,nyc,Bus,['M8'],2,1,2,0,40.732666,-74.009067
